refund_id,booking_id,payment_id,refund_requested,refund_status,refund_reason,refund_amount,refund_request_time
REF000002025,BKG000002219,PAY000002219,False,not_requested,not_requested,0.0,
REF000002026,BKG000002220,PAY000002220,False,not_requested,not_requested,0.0,
REF000002027,BKG000002221,PAY000002221,False,not_requested,not_requested,0.0,
REF000002028,BKG000002222,PAY000002222,False,not_requested,not_requested,0.0,
REF000002029,BKG000002223,PAY000002223,False,not_requested,not_requested,0.0,
REF000002030,BKG000002224,PAY000002224,False,not_requested,not_requested,0.0,
REF000002031,BKG000002225,PAY000002225,False,not_requested,not_requested,0.0,
REF000002032,BKG000002226,PAY000002226,False,not_requested,not_requested,0.0,
REF000002033,BKG000002228,PAY000002228,False,not_requested,not_requested,0.0,
REF000002034,BKG000002229,PAY000002229,False,not_requested,not_requested,0.0,
REF000002035,BKG000002230,PAY000002230,False,not_requested,not_requested,0.0,
REF000002036,BKG000002231,PAY000002231,False,not_requested,not_requested,0.0,
REF000002037,BKG000002232,PAY000002232,False,not_requested,not_requested,0.0,
REF000002038,BKG000002234,PAY000002234,False,not_requested,not_requested,0.0,
REF000002039,BKG000002235,PAY000002235,False,not_requested,not_requested,0.0,
REF000002040,BKG000002236,PAY000002236,True,approved,duplicate_booking,217.67,2014-07-22 03:41:44
REF000002041,BKG000002237,PAY000002237,False,not_requested,not_requested,0.0,
REF000002042,BKG000002238,PAY000002238,False,not_requested,not_requested,0.0,
REF000002043,BKG000002239,PAY000002239,False,not_requested,not_requested,0.0,
REF000002044,BKG000002240,PAY000002240,False,not_requested,not_requested,0.0,
REF000002045,BKG000002241,PAY000002241,False,not_requested,not_requested,0.0,
REF000002046,BKG000002242,PAY000002242,False,not_requested,not_requested,0.0,
REF000002047,BKG000002243,PAY000002243,False,not_requested,not_requested,0.0,
REF000002048,BKG000002244,PAY000002244,False,not_requested,not_requested,0.0,
REF000002049,BKG000002245,PAY000002245,False,not_requested,not_requested,0.0,
REF000002050,BKG000002246,PAY000002246,False,not_requested,not_requested,0.0,
REF000002051,BKG000002247,PAY000002247,False,not_requested,not_requested,0.0,
REF000002052,BKG000002248,PAY000002248,False,not_requested,not_requested,0.0,
REF000002053,BKG000002250,PAY000002250,False,not_requested,not_requested,0.0,
REF000002054,BKG000002251,PAY000002251,False,not_requested,not_requested,0.0,
REF000002055,BKG000002252,PAY000002252,False,not_requested,not_requested,0.0,
REF000002056,BKG000002253,PAY000002253,False,not_requested,not_requested,0.0,
REF000002057,BKG000002254,PAY000002254,False,not_requested,not_requested,0.0,
REF000002058,BKG000002255,PAY000002255,False,not_requested,not_requested,0.0,
REF000002059,BKG000002256,PAY000002256,False,not_requested,not_requested,0.0,
REF000002060,BKG000002257,PAY000002257,False,not_requested,not_requested,0.0,
REF000002061,BKG000002258,PAY000002258,False,not_requested,not_requested,0.0,
REF000002062,BKG000002259,PAY000002259,False,not_requested,not_requested,0.0,
REF000002063,BKG000002260,PAY000002260,False,not_requested,not_requested,0.0,
REF000002064,BKG000002261,PAY000002261,False,not_requested,not_requested,0.0,
REF000002065,BKG000002262,PAY000002262,False,not_requested,not_requested,0.0,
REF000002066,BKG000002263,PAY000002263,False,not_requested,not_requested,0.0,
REF000002067,BKG000002264,PAY000002264,False,not_requested,not_requested,0.0,
REF000002068,BKG000002265,PAY000002265,False,not_requested,not_requested,0.0,
REF000002069,BKG000002266,PAY000002266,False,not_requested,not_requested,0.0,
REF000002070,BKG000002267,PAY000002267,False,not_requested,not_requested,0.0,
REF000002071,BKG000002268,PAY000002268,False,not_requested,not_requested,0.0,
REF000002072,BKG000002269,PAY000002269,False,not_requested,not_requested,0.0,
REF000002073,BKG000002270,PAY000002270,False,not_requested,not_requested,0.0,
REF000002074,BKG000002271,PAY000002271,False,not_requested,not_requested,0.0,
REF000002075,BKG000002272,PAY000002272,False,not_requested,not_requested,0.0,
REF000002076,BKG000002273,PAY000002273,False,not_requested,not_requested,0.0,
REF000002077,BKG000002276,PAY000002276,False,not_requested,not_requested,0.0,
REF000002078,BKG000002277,PAY000002277,False,not_requested,not_requested,0.0,
REF000002079,BKG000002278,PAY000002278,True,approved,airline_schedule_change,371.0,2014-01-22 16:15:52
REF000002080,BKG000002279,PAY000002279,False,not_requested,not_requested,0.0,
REF000002081,BKG000002280,PAY000002280,False,not_requested,not_requested,0.0,
REF000002082,BKG000002281,PAY000002281,False,not_requested,not_requested,0.0,
REF000002083,BKG000002282,PAY000002282,False,not_requested,not_requested,0.0,
REF000002084,BKG000002283,PAY000002283,False,not_requested,not_requested,0.0,
REF000002085,BKG000002284,PAY000002284,False,not_requested,not_requested,0.0,
REF000002086,BKG000002285,PAY000002285,False,not_requested,not_requested,0.0,
REF000002087,BKG000002287,PAY000002287,False,not_requested,not_requested,0.0,
REF000002088,BKG000002288,PAY000002288,False,not_requested,not_requested,0.0,
REF000002089,BKG000002289,PAY000002289,False,not_requested,not_requested,0.0,
REF000002090,BKG000002290,PAY000002290,False,not_requested,not_requested,0.0,
REF000002091,BKG000002291,PAY000002291,False,not_requested,not_requested,0.0,
REF000002092,BKG000002292,PAY000002292,False,not_requested,not_requested,0.0,
REF000002093,BKG000002293,PAY000002293,False,not_requested,not_requested,0.0,
REF000002094,BKG000002294,PAY000002294,False,not_requested,not_requested,0.0,
REF000002095,BKG000002295,PAY000002295,False,not_requested,not_requested,0.0,
REF000002096,BKG000002296,PAY000002296,False,not_requested,not_requested,0.0,
REF000002097,BKG000002297,PAY000002297,False,not_requested,not_requested,0.0,
REF000002098,BKG000002298,PAY000002298,False,not_requested,not_requested,0.0,
REF000002099,BKG000002299,PAY000002299,False,not_requested,not_requested,0.0,
REF000002100,BKG000002300,PAY000002300,False,not_requested,not_requested,0.0,
REF000002101,BKG000002301,PAY000002301,False,not_requested,not_requested,0.0,
REF000002102,BKG000002302,PAY000002302,False,not_requested,not_requested,0.0,
REF000002103,BKG000002303,PAY000002303,False,not_requested,not_requested,0.0,
REF000002104,BKG000002305,PAY000002305,False,not_requested,not_requested,0.0,
REF000002105,BKG000002306,PAY000002306,False,not_requested,not_requested,0.0,
REF000002106,BKG000002307,PAY000002307,False,not_requested,not_requested,0.0,
REF000002107,BKG000002308,PAY000002308,False,not_requested,not_requested,0.0,
REF000002108,BKG000002309,PAY000002309,False,not_requested,not_requested,0.0,
REF000002109,BKG000002310,PAY000002310,False,not_requested,not_requested,0.0,
REF000002110,BKG000002311,PAY000002311,False,not_requested,not_requested,0.0,
REF000002111,BKG000002312,PAY000002312,False,not_requested,not_requested,0.0,
REF000002112,BKG000002313,PAY000002313,False,not_requested,not_requested,0.0,
REF000002113,BKG000002314,PAY000002314,False,not_requested,not_requested,0.0,
REF000002114,BKG000002315,PAY000002315,False,not_requested,not_requested,0.0,
REF000002115,BKG000002316,PAY000002316,False,not_requested,not_requested,0.0,
REF000002116,BKG000002317,PAY000002317,True,approved,customer_cancelled,199.62,2014-10-27 10:18:07
REF000002117,BKG000002318,PAY000002318,False,not_requested,not_requested,0.0,
REF000002118,BKG000002319,PAY000002319,False,not_requested,not_requested,0.0,
REF000002119,BKG000002320,PAY000002320,False,not_requested,not_requested,0.0,
REF000002120,BKG000002321,PAY000002321,False,not_requested,not_requested,0.0,
REF000002121,BKG000002322,PAY000002322,False,not_requested,not_requested,0.0,
REF000002122,BKG000002323,PAY000002323,False,not_requested,not_requested,0.0,
REF000002123,BKG000002324,PAY000002324,False,not_requested,not_requested,0.0,
REF000002124,BKG000002325,PAY000002325,False,not_requested,not_requested,0.0,
REF000002125,BKG000002326,PAY000002326,False,not_requested,not_requested,0.0,
REF000002126,BKG000002327,PAY000002327,False,not_requested,not_requested,0.0,
REF000002127,BKG000002328,PAY000002328,False,not_requested,not_requested,0.0,
REF000002128,BKG000002329,PAY000002329,False,not_requested,not_requested,0.0,
REF000002129,BKG000002330,PAY000002330,False,not_requested,not_requested,0.0,
REF000002130,BKG000002331,PAY000002331,False,not_requested,not_requested,0.0,
REF000002131,BKG000002332,PAY000002332,False,not_requested,not_requested,0.0,
REF000002132,BKG000002333,PAY000002333,False,not_requested,not_requested,0.0,
REF000002133,BKG000002334,PAY000002334,False,not_requested,not_requested,0.0,
REF000002134,BKG000002335,PAY000002335,False,not_requested,not_requested,0.0,
REF000002135,BKG000002336,PAY000002336,True,pending,customer_cancelled,263.58,2013-04-14 11:53:21
REF000002136,BKG000002337,PAY000002337,False,not_requested,not_requested,0.0,
REF000002137,BKG000002338,PAY000002338,False,not_requested,not_requested,0.0,
REF000002138,BKG000002340,PAY000002340,True,pending,customer_cancelled,169.24,2014-04-25 13:29:05
REF000002139,BKG000002341,PAY000002341,False,not_requested,not_requested,0.0,
REF000002140,BKG000002342,PAY000002342,False,not_requested,not_requested,0.0,
REF000002141,BKG000002343,PAY000002343,False,not_requested,not_requested,0.0,
REF000002142,BKG000002344,PAY000002344,False,not_requested,not_requested,0.0,
REF000002143,BKG000002345,PAY000002345,False,not_requested,not_requested,0.0,
REF000002144,BKG000002346,PAY000002346,False,not_requested,not_requested,0.0,
REF000002145,BKG000002347,PAY000002347,False,not_requested,not_requested,0.0,
REF000002146,BKG000002348,PAY000002348,False,not_requested,not_requested,0.0,
REF000002147,BKG000002349,PAY000002349,False,not_requested,not_requested,0.0,
REF000002148,BKG000002351,PAY000002351,False,not_requested,not_requested,0.0,
REF000002149,BKG000002352,PAY000002352,False,not_requested,not_requested,0.0,
REF000002150,BKG000002353,PAY000002353,True,approved,customer_cancelled,61.81,2013-08-22 13:07:53
REF000002151,BKG000002354,PAY000002354,False,not_requested,not_requested,0.0,
REF000002152,BKG000002355,PAY000002355,False,not_requested,not_requested,0.0,
REF000002153,BKG000002356,PAY000002356,False,not_requested,not_requested,0.0,
REF000002154,BKG000002357,PAY000002357,True,approved,airline_schedule_change,289.26,2013-11-05 17:41:58
REF000002155,BKG000002358,PAY000002358,False,not_requested,not_requested,0.0,
REF000002156,BKG000002359,PAY000002359,False,not_requested,not_requested,0.0,
REF000002157,BKG000002360,PAY000002360,False,not_requested,not_requested,0.0,
REF000002158,BKG000002361,PAY000002361,False,not_requested,not_requested,0.0,
REF000002159,BKG000002362,PAY000002362,False,not_requested,not_requested,0.0,
REF000002160,BKG000002363,PAY000002363,False,not_requested,not_requested,0.0,
REF000002161,BKG000002364,PAY000002364,False,not_requested,not_requested,0.0,
REF000002162,BKG000002366,PAY000002366,False,not_requested,not_requested,0.0,
REF000002163,BKG000002367,PAY000002367,False,not_requested,not_requested,0.0,
REF000002164,BKG000002368,PAY000002368,False,not_requested,not_requested,0.0,
REF000002165,BKG000002369,PAY000002369,False,not_requested,not_requested,0.0,
REF000002166,BKG000002370,PAY000002370,False,not_requested,not_requested,0.0,
REF000002167,BKG000002371,PAY000002371,False,not_requested,not_requested,0.0,
REF000002168,BKG000002372,PAY000002372,False,not_requested,not_requested,0.0,
REF000002169,BKG000002373,PAY000002373,False,not_requested,not_requested,0.0,
REF000002170,BKG000002374,PAY000002374,False,not_requested,not_requested,0.0,
REF000002171,BKG000002375,PAY000002375,False,not_requested,not_requested,0.0,
REF000002172,BKG000002376,PAY000002376,False,not_requested,not_requested,0.0,
REF000002173,BKG000002377,PAY000002377,False,not_requested,not_requested,0.0,
REF000002174,BKG000002379,PAY000002379,False,not_requested,not_requested,0.0,
REF000002175,BKG000002380,PAY000002380,False,not_requested,not_requested,0.0,
REF000002176,BKG000002381,PAY000002381,False,not_requested,not_requested,0.0,
REF000002177,BKG000002382,PAY000002382,False,not_requested,not_requested,0.0,
REF000002178,BKG000002383,PAY000002383,False,not_requested,not_requested,0.0,
REF000002179,BKG000002384,PAY000002384,False,not_requested,not_requested,0.0,
REF000002180,BKG000002386,PAY000002386,False,not_requested,not_requested,0.0,
REF000002181,BKG000002387,PAY000002387,False,not_requested,not_requested,0.0,
REF000002182,BKG000002388,PAY000002388,False,not_requested,not_requested,0.0,
REF000002183,BKG000002389,PAY000002389,False,not_requested,not_requested,0.0,
REF000002184,BKG000002390,PAY000002390,False,not_requested,not_requested,0.0,
REF000002185,BKG000002391,PAY000002391,False,not_requested,not_requested,0.0,
REF000002186,BKG000002392,PAY000002392,False,not_requested,not_requested,0.0,
REF000002187,BKG000002393,PAY000002393,True,rejected,payment_dispute,0.0,2014-05-29 10:55:43
REF000002188,BKG000002394,PAY000002394,False,not_requested,not_requested,0.0,
REF000002189,BKG000002395,PAY000002395,False,not_requested,not_requested,0.0,
REF000002190,BKG000002396,PAY000002396,False,not_requested,not_requested,0.0,
REF000002191,BKG000002397,PAY000002397,False,not_requested,not_requested,0.0,
REF000002192,BKG000002398,PAY000002398,False,not_requested,not_requested,0.0,
REF000002193,BKG000002399,PAY000002399,False,not_requested,not_requested,0.0,
REF000002194,BKG000002400,PAY000002400,False,not_requested,not_requested,0.0,
REF000002195,BKG000002401,PAY000002401,False,not_requested,not_requested,0.0,
REF000002196,BKG000002402,PAY000002402,False,not_requested,not_requested,0.0,
REF000002197,BKG000002403,PAY000002403,False,not_requested,not_requested,0.0,
REF000002198,BKG000002404,PAY000002404,False,not_requested,not_requested,0.0,
REF000002199,BKG000002405,PAY000002405,False,not_requested,not_requested,0.0,
REF000002200,BKG000002406,PAY000002406,False,not_requested,not_requested,0.0,
REF000002201,BKG000002408,PAY000002408,False,not_requested,not_requested,0.0,
REF000002202,BKG000002409,PAY000002409,False,not_requested,not_requested,0.0,
REF000002203,BKG000002410,PAY000002410,False,not_requested,not_requested,0.0,
REF000002204,BKG000002411,PAY000002411,False,not_requested,not_requested,0.0,
REF000002205,BKG000002412,PAY000002412,False,not_requested,not_requested,0.0,
REF000002206,BKG000002413,PAY000002413,False,not_requested,not_requested,0.0,
REF000002207,BKG000002414,PAY000002414,False,not_requested,not_requested,0.0,
REF000002208,BKG000002415,PAY000002415,False,not_requested,not_requested,0.0,
REF000002209,BKG000002416,PAY000002416,False,not_requested,not_requested,0.0,
REF000002210,BKG000002417,PAY000002417,False,not_requested,not_requested,0.0,
REF000002211,BKG000002418,PAY000002418,False,not_requested,not_requested,0.0,
REF000002212,BKG000002419,PAY000002419,False,not_requested,not_requested,0.0,
REF000002213,BKG000002420,PAY000002420,False,not_requested,not_requested,0.0,
REF000002214,BKG000002422,PAY000002422,False,not_requested,not_requested,0.0,
REF000002215,BKG000002423,PAY000002423,False,not_requested,not_requested,0.0,
REF000002216,BKG000002424,PAY000002424,False,not_requested,not_requested,0.0,
REF000002217,BKG000002425,PAY000002425,False,not_requested,not_requested,0.0,
REF000002218,BKG000002426,PAY000002426,False,not_requested,not_requested,0.0,
REF000002219,BKG000002427,PAY000002427,False,not_requested,not_requested,0.0,
REF000002220,BKG000002428,PAY000002428,False,not_requested,not_requested,0.0,
REF000002221,BKG000002429,PAY000002429,False,not_requested,not_requested,0.0,
REF000002222,BKG000002430,PAY000002430,False,not_requested,not_requested,0.0,
REF000002223,BKG000002431,PAY000002431,True,approved,customer_cancelled,266.36,2014-05-18 17:31:29
REF000002224,BKG000002432,PAY000002432,False,not_requested,not_requested,0.0,
