ticket_id,booking_id,payment_id,ticket_status,ticket_issued_time,ticketing_error_code,ticketing_delay_minutes
TKT000002100,BKG000002100,PAY000002100,issued,2013-02-07 15:35:53,NONE,38.0
TKT000002101,BKG000002101,PAY000002101,issued,2014-05-27 16:31:23,NONE,37.0
TKT000002102,BKG000002102,PAY000002102,issued,2014-04-15 07:58:30,NONE,37.0
TKT000002103,BKG000002103,PAY000002103,issued,2013-05-14 14:03:58,NONE,10.0
TKT000002104,BKG000002104,PAY000002104,issued,2014-03-19 23:11:18,NONE,19.0
TKT000002105,BKG000002105,PAY000002105,issued,2014-12-15 06:12:30,NONE,36.0
TKT000002106,BKG000002106,PAY000002106,issued,2014-05-31 01:58:13,NONE,24.0
TKT000002107,BKG000002107,PAY000002107,issued,2014-08-03 23:33:39,NONE,351.0
TKT000002108,BKG000002108,PAY000002108,issued,2014-12-20 02:07:31,NONE,28.0
TKT000002109,BKG000002109,PAY000002109,issued,2014-12-23 23:19:28,NONE,24.0
TKT000002110,BKG000002110,PAY000002110,issued,2013-07-29 18:28:23,NONE,45.0
TKT000002111,BKG000002111,PAY000002111,issued,2014-10-12 10:45:33,NONE,43.0
TKT000002112,BKG000002112,PAY000002112,issued,2014-04-14 17:13:52,NONE,45.0
TKT000002113,BKG000002113,PAY000002113,pending,2013-12-20 17:22:45,AIRLINE_CONFIRMATION_FAILED,21.0
TKT000002114,BKG000002114,PAY000002114,issued,2014-11-04 15:35:02,NONE,12.0
TKT000002115,BKG000002115,PAY000002115,issued,2014-04-01 13:00:00,NONE,15.0
TKT000002116,BKG000002116,PAY000002116,issued,2014-04-05 16:59:09,NONE,1409.0
TKT000002117,BKG000002117,PAY000002117,issued,2014-07-10 23:28:22,NONE,28.0
TKT000002118,BKG000002118,PAY000002118,issued,2014-03-28 10:34:07,NONE,30.0
TKT000002119,BKG000002119,PAY000002119,issued,2013-09-10 12:24:25,NONE,14.0
TKT000002120,BKG000002120,PAY000002120,issued,2014-01-08 18:50:35,NONE,28.0
TKT000002121,BKG000002121,PAY000002121,issued,2014-10-09 08:58:21,NONE,4.0
TKT000002122,BKG000002122,PAY000002122,issued,2014-05-09 03:45:04,NONE,43.0
TKT000002123,BKG000002123,PAY000002123,issued,2013-06-05 11:56:35,NONE,19.0
TKT000002124,BKG000002124,PAY000002124,issued,2013-06-05 13:51:35,NONE,41.0
TKT000002125,BKG000002125,PAY000002125,issued,2013-06-23 21:37:20,NONE,34.0
TKT000002126,BKG000002126,PAY000002126,issued,2014-03-15 21:02:05,NONE,8.0
TKT000002127,BKG000002127,PAY000002127,issued,2013-03-11 13:05:08,NONE,40.0
TKT000002128,BKG000002128,PAY000002128,not_issued_payment_failed,,NONE,
TKT000002129,BKG000002129,PAY000002129,issued,2014-01-21 23:46:50,NONE,6.0
TKT000002130,BKG000002130,PAY000002130,issued,2014-05-15 11:24:06,NONE,5.0
TKT000002131,BKG000002131,PAY000002131,issued,2014-07-13 13:47:06,NONE,35.0
TKT000002132,BKG000002132,PAY000002132,issued,2014-11-18 16:18:46,NONE,30.0
TKT000002133,BKG000002133,PAY000002133,issued,2013-12-05 13:12:42,NONE,33.0
TKT000002134,BKG000002134,PAY000002134,issued,2013-12-16 19:51:21,NONE,9.0
TKT000002135,BKG000002135,PAY000002135,issued,2014-09-09 19:13:27,NONE,29.0
TKT000002136,BKG000002136,PAY000002136,issued,2014-08-13 01:05:06,NONE,22.0
TKT000002137,BKG000002137,PAY000002137,issued,2013-09-16 22:55:54,NONE,22.0
TKT000002138,BKG000002138,PAY000002138,issued,2013-05-16 04:11:24,NONE,479.0
TKT000002139,BKG000002139,PAY000002139,issued,2013-12-20 19:00:54,NONE,39.0
TKT000002140,BKG000002140,PAY000002140,issued,2014-01-15 08:59:02,NONE,4.0
TKT000002141,BKG000002141,PAY000002141,issued,2014-09-18 15:42:38,NONE,40.0
TKT000002142,BKG000002142,PAY000002142,issued,2013-05-10 16:06:38,NONE,43.0
TKT000002143,BKG000002143,PAY000002143,issued,2014-07-06 15:49:03,NONE,29.0
TKT000002144,BKG000002144,PAY000002144,issued,2013-12-08 22:57:36,NONE,4.0
TKT000002145,BKG000002145,PAY000002145,issued,2014-09-08 23:22:59,NONE,33.0
TKT000002146,BKG000002146,PAY000002146,issued,2014-11-06 11:00:21,NONE,31.0
TKT000002147,BKG000002147,PAY000002147,issued,2014-06-16 22:17:48,NONE,19.0
TKT000002148,BKG000002148,PAY000002148,issued,2014-12-22 06:47:31,NONE,3.0
TKT000002149,BKG000002149,PAY000002149,issued,2013-12-13 17:25:51,NONE,39.0
TKT000002150,BKG000002150,PAY000002150,issued,2014-05-14 18:17:28,NONE,16.0
TKT000002151,BKG000002151,PAY000002151,issued,2014-09-20 13:06:35,NONE,22.0
TKT000002152,BKG000002152,PAY000002152,issued,2014-08-04 13:20:28,NONE,43.0
TKT000002153,BKG000002153,PAY000002153,issued,2014-12-31 21:02:51,NONE,310.0
TKT000002154,BKG000002154,PAY000002154,issued,2014-08-08 17:17:56,NONE,9.0
TKT000002155,BKG000002155,PAY000002155,issued,2014-09-05 16:35:56,NONE,10.0
TKT000002156,BKG000002156,PAY000002156,issued,2014-07-28 19:34:08,NONE,25.0
TKT000002157,BKG000002157,PAY000002157,issued,2013-10-03 12:38:39,NONE,22.0
TKT000002158,BKG000002158,PAY000002158,not_issued_payment_failed,,NONE,
TKT000002159,BKG000002159,PAY000002159,issued,2014-01-05 23:49:03,NONE,16.0
TKT000002160,BKG000002160,PAY000002160,issued,2014-10-04 13:21:45,NONE,45.0
TKT000002161,BKG000002161,PAY000002161,issued,2014-04-23 15:58:18,NONE,10.0
TKT000002162,BKG000002162,PAY000002162,issued,2014-03-08 20:37:55,NONE,17.0
TKT000002163,BKG000002163,PAY000002163,issued,2014-07-05 09:04:24,NONE,16.0
TKT000002164,BKG000002164,PAY000002164,issued,2013-05-11 19:32:02,NONE,32.0
TKT000002165,BKG000002165,PAY000002165,failed,2014-08-14 12:09:19,AIRLINE_CONFIRMATION_FAILED,7.0
TKT000002166,BKG000002166,PAY000002166,issued,2014-02-13 14:56:10,NONE,44.0
TKT000002167,BKG000002167,PAY000002167,issued,2013-09-16 10:48:36,NONE,42.0
TKT000002168,BKG000002168,PAY000002168,issued,2014-12-04 11:06:42,NONE,7.0
TKT000002169,BKG000002169,PAY000002169,issued,2014-03-05 13:12:08,NONE,35.0
TKT000002170,BKG000002170,PAY000002170,issued,2014-04-02 06:05:54,NONE,44.0
TKT000002171,BKG000002171,PAY000002171,issued,2014-06-18 20:01:13,NONE,45.0
TKT000002172,BKG000002172,PAY000002172,issued,2014-08-24 12:32:09,NONE,13.0
TKT000002173,BKG000002173,PAY000002173,issued,2013-10-01 11:26:10,NONE,9.0
TKT000002174,BKG000002174,PAY000002174,issued,2014-09-26 00:53:07,NONE,38.0
TKT000002175,BKG000002175,PAY000002175,issued,2014-08-24 20:10:36,NONE,42.0
TKT000002176,BKG000002176,PAY000002176,issued,2014-05-17 18:38:18,NONE,42.0
TKT000002177,BKG000002177,PAY000002177,pending,2014-05-17 18:39:18,AIRLINE_CONFIRMATION_FAILED,23.0
TKT000002178,BKG000002178,PAY000002178,issued,2014-11-19 23:34:12,NONE,30.0
TKT000002179,BKG000002179,PAY000002179,issued,2014-02-17 08:50:32,NONE,18.0
TKT000002180,BKG000002180,PAY000002180,issued,2013-12-16 23:59:44,NONE,35.0
TKT000002181,BKG000002181,PAY000002181,issued,2014-03-05 18:43:37,NONE,40.0
TKT000002182,BKG000002182,PAY000002182,issued,2014-10-15 19:20:29,NONE,10.0
TKT000002183,BKG000002183,PAY000002183,issued,2014-07-07 12:46:14,NONE,43.0
TKT000002184,BKG000002184,PAY000002184,issued,2013-09-20 17:00:01,NONE,25.0
TKT000002185,BKG000002185,PAY000002185,issued,2013-04-28 14:00:10,NONE,19.0
TKT000002186,BKG000002186,PAY000002186,issued,2014-07-10 03:02:07,NONE,43.0
TKT000002187,BKG000002187,PAY000002187,issued,2013-06-11 14:24:34,NONE,9.0
TKT000002188,BKG000002188,PAY000002188,pending,2014-09-24 20:02:16,INVENTORY_MISMATCH,33.0
TKT000002189,BKG000002189,PAY000002189,issued,2013-03-16 20:12:11,NONE,15.0
TKT000002190,BKG000002190,PAY000002190,not_issued_payment_failed,,NONE,
TKT000002191,BKG000002191,PAY000002191,issued,2013-04-23 07:30:29,NONE,20.0
TKT000002192,BKG000002192,PAY000002192,issued,2014-09-21 21:49:52,NONE,26.0
TKT000002193,BKG000002193,PAY000002193,not_issued_payment_failed,,NONE,
TKT000002194,BKG000002194,PAY000002194,issued,2013-01-14 12:36:12,NONE,21.0
TKT000002195,BKG000002195,PAY000002195,issued,2014-07-27 13:46:06,NONE,12.0
TKT000002196,BKG000002196,PAY000002196,issued,2013-08-10 13:41:26,NONE,38.0
TKT000002197,BKG000002197,PAY000002197,issued,2014-05-20 11:40:16,NONE,30.0
TKT000002198,BKG000002198,PAY000002198,issued,2013-12-30 11:09:25,NONE,41.0
TKT000002199,BKG000002199,PAY000002199,issued,2013-02-05 01:03:23,NONE,27.0
TKT000002200,BKG000002200,PAY000002200,issued,2014-09-07 07:54:22,NONE,1147.0
TKT000002201,BKG000002201,PAY000002201,issued,2013-03-10 14:38:25,NONE,36.0
TKT000002202,BKG000002202,PAY000002202,issued,2013-05-28 18:14:54,NONE,13.0
TKT000002203,BKG000002203,PAY000002203,issued,2013-04-05 18:59:58,NONE,24.0
TKT000002204,BKG000002204,PAY000002204,not_issued_payment_failed,,NONE,
TKT000002205,BKG000002205,PAY000002205,issued,2014-11-10 04:43:07,NONE,37.0
TKT000002206,BKG000002206,PAY000002206,issued,2014-03-01 07:03:12,NONE,4.0
TKT000002207,BKG000002207,PAY000002207,issued,2013-01-10 01:28:31,NONE,9.0
TKT000002208,BKG000002208,PAY000002208,issued,2014-10-23 16:43:42,NONE,29.0
TKT000002209,BKG000002209,PAY000002209,issued,2013-07-26 20:09:37,NONE,16.0
TKT000002210,BKG000002210,PAY000002210,issued,2013-06-20 13:30:45,NONE,20.0
TKT000002211,BKG000002211,PAY000002211,not_issued_payment_failed,,NONE,
TKT000002212,BKG000002212,PAY000002212,issued,2014-07-04 18:05:21,NONE,45.0
TKT000002213,BKG000002213,PAY000002213,issued,2014-08-26 20:40:19,NONE,27.0
TKT000002214,BKG000002214,PAY000002214,issued,2014-05-22 22:29:57,NONE,5.0
TKT000002215,BKG000002215,PAY000002215,issued,2014-03-04 11:45:09,NONE,13.0
TKT000002216,BKG000002216,PAY000002216,issued,2013-02-18 00:59:08,NONE,10.0
TKT000002217,BKG000002217,PAY000002217,issued,2013-08-27 13:01:31,NONE,1077.0
TKT000002218,BKG000002218,PAY000002218,issued,2013-10-30 01:09:32,NONE,20.0
TKT000002219,BKG000002219,PAY000002219,issued,2013-09-30 19:36:08,NONE,44.0
TKT000002220,BKG000002220,PAY000002220,issued,2013-07-18 00:30:18,NONE,768.0
TKT000002221,BKG000002221,PAY000002221,issued,2014-06-23 00:14:51,NONE,18.0
TKT000002222,BKG000002222,PAY000002222,issued,2013-06-08 19:35:16,NONE,24.0
TKT000002223,BKG000002223,PAY000002223,issued,2014-07-08 11:30:13,NONE,42.0
TKT000002224,BKG000002224,PAY000002224,issued,2013-08-28 03:59:50,NONE,14.0
TKT000002225,BKG000002225,PAY000002225,issued,2013-10-04 11:14:15,NONE,12.0
TKT000002226,BKG000002226,PAY000002226,issued,2014-08-05 21:59:19,NONE,30.0
TKT000002227,BKG000002227,PAY000002227,not_issued_payment_failed,,NONE,
TKT000002228,BKG000002228,PAY000002228,issued,2013-08-06 05:49:09,NONE,18.0
TKT000002229,BKG000002229,PAY000002229,issued,2014-05-03 01:48:38,NONE,26.0
TKT000002230,BKG000002230,PAY000002230,issued,2013-07-24 22:07:37,NONE,6.0
TKT000002231,BKG000002231,PAY000002231,issued,2014-12-10 01:18:44,NONE,7.0
TKT000002232,BKG000002232,PAY000002232,issued,2014-12-15 14:36:46,NONE,11.0
TKT000002233,BKG000002233,PAY000002233,not_issued_payment_failed,,NONE,
TKT000002234,BKG000002234,PAY000002234,issued,2013-08-08 16:44:21,NONE,37.0
TKT000002235,BKG000002235,PAY000002235,issued,2014-07-19 21:40:27,NONE,26.0
TKT000002236,BKG000002236,PAY000002236,issued,2014-05-30 03:49:44,NONE,8.0
TKT000002237,BKG000002237,PAY000002237,issued,2013-12-02 14:17:35,NONE,41.0
TKT000002238,BKG000002238,PAY000002238,issued,2013-02-08 15:32:48,NONE,29.0
TKT000002239,BKG000002239,PAY000002239,issued,2014-12-05 23:34:04,NONE,35.0
TKT000002240,BKG000002240,PAY000002240,issued,2014-05-23 15:04:35,NONE,34.0
TKT000002241,BKG000002241,PAY000002241,issued,2013-11-22 14:17:47,NONE,16.0
TKT000002242,BKG000002242,PAY000002242,issued,2014-06-26 18:47:05,NONE,35.0
TKT000002243,BKG000002243,PAY000002243,issued,2014-05-05 12:34:52,NONE,9.0
TKT000002244,BKG000002244,PAY000002244,issued,2014-05-19 21:45:45,NONE,23.0
TKT000002245,BKG000002245,PAY000002245,issued,2013-07-28 17:01:44,NONE,22.0
TKT000002246,BKG000002246,PAY000002246,issued,2014-10-15 08:51:00,NONE,45.0
TKT000002247,BKG000002247,PAY000002247,issued,2014-10-08 18:35:11,NONE,10.0
TKT000002248,BKG000002248,PAY000002248,issued,2014-06-24 21:42:48,NONE,32.0
TKT000002249,BKG000002249,PAY000002249,not_issued_payment_failed,,NONE,
TKT000002250,BKG000002250,PAY000002250,issued,2014-08-25 17:59:07,NONE,36.0
TKT000002251,BKG000002251,PAY000002251,issued,2013-11-10 06:41:12,NONE,9.0
TKT000002252,BKG000002252,PAY000002252,issued,2014-01-30 17:07:37,NONE,40.0
TKT000002253,BKG000002253,PAY000002253,issued,2014-10-26 22:10:31,NONE,43.0
TKT000002254,BKG000002254,PAY000002254,issued,2014-07-22 17:53:44,NONE,31.0
TKT000002255,BKG000002255,PAY000002255,issued,2013-07-13 17:00:37,NONE,4.0
TKT000002256,BKG000002256,PAY000002256,issued,2014-11-23 16:14:31,NONE,30.0
TKT000002257,BKG000002257,PAY000002257,issued,2014-07-24 16:43:19,NONE,44.0
TKT000002258,BKG000002258,PAY000002258,issued,2013-06-29 01:48:58,NONE,45.0
TKT000002259,BKG000002259,PAY000002259,issued,2014-06-24 19:09:33,NONE,27.0
TKT000002260,BKG000002260,PAY000002260,issued,2014-10-25 20:13:50,NONE,30.0
TKT000002261,BKG000002261,PAY000002261,issued,2014-09-29 17:33:26,NONE,7.0
TKT000002262,BKG000002262,PAY000002262,issued,2013-04-10 02:07:59,NONE,25.0
TKT000002263,BKG000002263,PAY000002263,issued,2013-06-03 13:34:56,NONE,3.0
TKT000002264,BKG000002264,PAY000002264,issued,2014-09-30 21:40:40,NONE,5.0
TKT000002265,BKG000002265,PAY000002265,issued,2013-08-02 04:47:31,NONE,29.0
TKT000002266,BKG000002266,PAY000002266,issued,2014-11-15 22:39:50,NONE,40.0
TKT000002267,BKG000002267,PAY000002267,issued,2013-06-06 20:28:07,NONE,42.0
TKT000002268,BKG000002268,PAY000002268,issued,2014-10-28 10:41:41,NONE,18.0
TKT000002269,BKG000002269,PAY000002269,issued,2014-07-03 14:39:13,NONE,3.0
TKT000002270,BKG000002270,PAY000002270,issued,2014-09-23 10:34:19,NONE,7.0
TKT000002271,BKG000002271,PAY000002271,issued,2013-09-13 03:09:09,NONE,11.0
TKT000002272,BKG000002272,PAY000002272,issued,2013-05-29 19:23:53,NONE,10.0
TKT000002273,BKG000002273,PAY000002273,issued,2014-09-15 06:19:33,NONE,613.0
TKT000002274,BKG000002274,PAY000002274,not_issued_payment_failed,,NONE,
TKT000002275,BKG000002275,PAY000002275,not_issued_payment_failed,,NONE,
TKT000002276,BKG000002276,PAY000002276,issued,2014-03-20 12:59:41,NONE,44.0
TKT000002277,BKG000002277,PAY000002277,issued,2014-07-20 16:24:15,NONE,23.0
TKT000002278,BKG000002278,PAY000002278,issued,2014-01-21 16:51:52,NONE,36.0
TKT000002279,BKG000002279,PAY000002279,issued,2014-03-24 07:02:55,NONE,45.0
TKT000002280,BKG000002280,PAY000002280,issued,2014-04-12 08:37:12,NONE,45.0
TKT000002281,BKG000002281,PAY000002281,issued,2014-04-25 21:43:03,NONE,17.0
TKT000002282,BKG000002282,PAY000002282,issued,2014-01-30 13:35:04,NONE,30.0
TKT000002283,BKG000002283,PAY000002283,issued,2014-01-30 14:44:04,NONE,11.0
TKT000002284,BKG000002284,PAY000002284,issued,2014-02-13 18:45:57,NONE,13.0
TKT000002285,BKG000002285,PAY000002285,issued,2013-06-21 16:31:38,NONE,11.0
TKT000002286,BKG000002286,PAY000002286,not_issued_payment_failed,,NONE,
TKT000002287,BKG000002287,PAY000002287,issued,2014-07-15 10:24:26,NONE,1348.0
TKT000002288,BKG000002288,PAY000002288,issued,2014-08-03 08:50:37,NONE,41.0
TKT000002289,BKG000002289,PAY000002289,issued,2014-09-23 08:37:02,NONE,36.0
TKT000002290,BKG000002290,PAY000002290,issued,2014-03-04 16:47:29,NONE,28.0
TKT000002291,BKG000002291,PAY000002291,issued,2013-10-28 15:27:41,NONE,14.0
TKT000002292,BKG000002292,PAY000002292,issued,2014-06-17 16:51:57,NONE,43.0
TKT000002293,BKG000002293,PAY000002293,issued,2013-06-02 23:46:21,NONE,40.0
TKT000002294,BKG000002294,PAY000002294,issued,2014-04-18 17:57:55,NONE,17.0
TKT000002295,BKG000002295,PAY000002295,issued,2014-10-27 15:35:53,NONE,28.0
TKT000002296,BKG000002296,PAY000002296,issued,2014-11-30 05:18:12,NONE,4.0
TKT000002297,BKG000002297,PAY000002297,failed,2013-07-12 03:22:12,AIRLINE_CONFIRMATION_FAILED,6.0
TKT000002298,BKG000002298,PAY000002298,issued,2013-01-19 21:46:52,NONE,27.0
TKT000002299,BKG000002299,PAY000002299,issued,2013-06-19 21:54:28,NONE,8.0
TKT000002300,BKG000002300,PAY000002300,issued,2014-04-30 00:45:30,NONE,33.0
TKT000002301,BKG000002301,PAY000002301,issued,2013-05-22 13:52:38,NONE,35.0
TKT000002302,BKG000002302,PAY000002302,issued,2013-04-11 22:50:09,NONE,29.0
TKT000002303,BKG000002303,PAY000002303,issued,2014-09-26 22:13:25,NONE,23.0
TKT000002304,BKG000002304,PAY000002304,not_issued_payment_failed,,NONE,
TKT000002305,BKG000002305,PAY000002305,issued,2014-12-04 00:40:33,NONE,42.0
TKT000002306,BKG000002306,PAY000002306,issued,2014-01-30 15:04:35,NONE,19.0
TKT000002307,BKG000002307,PAY000002307,issued,2013-04-07 20:57:23,NONE,32.0
TKT000002308,BKG000002308,PAY000002308,issued,2014-11-13 20:13:49,NONE,12.0
TKT000002309,BKG000002309,PAY000002309,issued,2014-12-10 01:45:19,NONE,18.0
TKT000002310,BKG000002310,PAY000002310,issued,2014-02-10 17:23:59,NONE,41.0
TKT000002311,BKG000002311,PAY000002311,issued,2014-05-27 02:07:31,NONE,13.0
TKT000002312,BKG000002312,PAY000002312,issued,2013-08-08 12:01:09,NONE,36.0
TKT000002313,BKG000002313,PAY000002313,issued,2014-11-22 22:18:19,NONE,8.0
TKT000002314,BKG000002314,PAY000002314,issued,2013-08-27 15:28:13,NONE,11.0
TKT000002315,BKG000002315,PAY000002315,issued,2013-09-24 19:46:04,NONE,19.0
TKT000002316,BKG000002316,PAY000002316,issued,2013-06-04 10:12:04,NONE,45.0
TKT000002317,BKG000002317,PAY000002317,issued,2014-09-07 10:42:07,NONE,24.0
TKT000002318,BKG000002318,PAY000002318,issued,2013-06-06 07:55:17,NONE,3.0
TKT000002319,BKG000002319,PAY000002319,issued,2014-05-07 17:56:16,NONE,33.0
TKT000002320,BKG000002320,PAY000002320,issued,2014-01-21 10:16:32,NONE,21.0
TKT000002321,BKG000002321,PAY000002321,issued,2014-01-21 11:41:32,NONE,20.0
TKT000002322,BKG000002322,PAY000002322,issued,2013-05-13 07:38:03,NONE,8.0
TKT000002323,BKG000002323,PAY000002323,issued,2014-03-18 02:48:05,NONE,3.0
TKT000002324,BKG000002324,PAY000002324,issued,2014-11-23 19:46:28,NONE,20.0
TKT000002325,BKG000002325,PAY000002325,issued,2014-08-09 14:22:28,NONE,15.0
TKT000002326,BKG000002326,PAY000002326,issued,2014-07-28 19:06:41,NONE,29.0
TKT000002327,BKG000002327,PAY000002327,issued,2014-04-15 17:20:22,NONE,37.0
TKT000002328,BKG000002328,PAY000002328,issued,2014-05-03 04:56:19,NONE,36.0
TKT000002329,BKG000002329,PAY000002329,issued,2014-12-04 15:37:53,NONE,12.0
TKT000002330,BKG000002330,PAY000002330,issued,2014-03-19 04:01:23,NONE,12.0
TKT000002331,BKG000002331,PAY000002331,issued,2014-08-27 15:21:16,NONE,41.0
TKT000002332,BKG000002332,PAY000002332,issued,2014-03-15 16:50:17,NONE,9.0
TKT000002333,BKG000002333,PAY000002333,issued,2014-09-29 01:44:00,NONE,5.0
TKT000002334,BKG000002334,PAY000002334,issued,2014-11-18 22:46:52,NONE,7.0
TKT000002335,BKG000002335,PAY000002335,issued,2014-11-09 02:33:54,NONE,41.0
TKT000002336,BKG000002336,PAY000002336,issued,2013-02-25 12:12:21,NONE,19.0
TKT000002337,BKG000002337,PAY000002337,issued,2014-07-18 23:00:54,NONE,4.0
TKT000002338,BKG000002338,PAY000002338,issued,2014-01-08 14:04:21,NONE,44.0
TKT000002339,BKG000002339,PAY000002339,not_issued_payment_failed,,NONE,
TKT000002340,BKG000002340,PAY000002340,issued,2014-03-02 13:43:05,NONE,14.0
TKT000002341,BKG000002341,PAY000002341,failed,2014-10-08 14:38:09,AIRLINE_CONFIRMATION_FAILED,3.0
TKT000002342,BKG000002342,PAY000002342,issued,2013-09-23 01:42:41,NONE,29.0
TKT000002343,BKG000002343,PAY000002343,issued,2013-09-16 09:51:14,NONE,14.0
TKT000002344,BKG000002344,PAY000002344,issued,2013-10-23 23:24:15,NONE,44.0
TKT000002345,BKG000002345,PAY000002345,issued,2013-10-29 01:51:58,NONE,38.0
TKT000002346,BKG000002346,PAY000002346,issued,2014-08-21 14:12:29,NONE,26.0
TKT000002347,BKG000002347,PAY000002347,issued,2014-08-21 15:10:29,NONE,10.0
TKT000002348,BKG000002348,PAY000002348,issued,2013-11-20 14:33:31,NONE,35.0
TKT000002349,BKG000002349,PAY000002349,issued,2013-08-02 02:15:36,NONE,14.0
TKT000002350,BKG000002350,PAY000002350,not_issued_payment_failed,,NONE,
TKT000002351,BKG000002351,PAY000002351,pending,2014-01-31 13:57:26,AIRLINE_CONFIRMATION_FAILED,42.0
TKT000002352,BKG000002352,PAY000002352,issued,2014-01-20 16:54:57,NONE,32.0
TKT000002353,BKG000002353,PAY000002353,issued,2013-07-19 13:44:53,NONE,37.0
TKT000002354,BKG000002354,PAY000002354,issued,2013-07-25 17:43:25,NONE,278.0
TKT000002355,BKG000002355,PAY000002355,issued,2014-12-02 10:36:01,NONE,23.0
TKT000002356,BKG000002356,PAY000002356,issued,2014-09-01 01:22:26,NONE,9.0
TKT000002357,BKG000002357,PAY000002357,issued,2013-10-20 17:52:58,NONE,11.0
TKT000002358,BKG000002358,PAY000002358,issued,2014-08-24 17:37:43,NONE,21.0
TKT000002359,BKG000002359,PAY000002359,issued,2014-09-05 17:58:14,NONE,32.0
TKT000002360,BKG000002360,PAY000002360,issued,2014-07-15 09:19:29,NONE,39.0
TKT000002361,BKG000002361,PAY000002361,issued,2014-08-21 23:21:28,NONE,45.0
TKT000002362,BKG000002362,PAY000002362,issued,2014-03-02 20:25:33,NONE,31.0
TKT000002363,BKG000002363,PAY000002363,issued,2014-11-19 16:59:15,NONE,12.0
TKT000002364,BKG000002364,PAY000002364,issued,2014-06-30 23:41:35,NONE,40.0
TKT000002365,BKG000002365,PAY000002365,not_issued_payment_failed,,NONE,
TKT000002366,BKG000002366,PAY000002366,issued,2013-08-09 12:29:52,NONE,1093.0
TKT000002367,BKG000002367,PAY000002367,issued,2014-10-17 14:01:54,NONE,21.0
TKT000002368,BKG000002368,PAY000002368,issued,2013-12-07 02:36:24,NONE,13.0
TKT000002369,BKG000002369,PAY000002369,issued,2013-02-13 22:49:28,NONE,29.0
TKT000002370,BKG000002370,PAY000002370,issued,2014-09-04 11:32:44,NONE,27.0
TKT000002371,BKG000002371,PAY000002371,issued,2014-05-19 01:50:58,NONE,28.0
TKT000002372,BKG000002372,PAY000002372,issued,2013-07-23 05:53:45,NONE,41.0
TKT000002373,BKG000002373,PAY000002373,issued,2013-03-31 12:14:18,NONE,20.0
TKT000002374,BKG000002374,PAY000002374,issued,2013-06-11 09:03:49,NONE,13.0
TKT000002375,BKG000002375,PAY000002375,issued,2013-12-21 16:41:05,NONE,9.0
TKT000002376,BKG000002376,PAY000002376,issued,2013-09-30 11:01:07,NONE,22.0
TKT000002377,BKG000002377,PAY000002377,issued,2013-12-08 08:45:46,NONE,23.0
TKT000002378,BKG000002378,PAY000002378,not_issued_payment_failed,,NONE,
TKT000002379,BKG000002379,PAY000002379,issued,2013-04-15 17:25:01,NONE,43.0
