booking_id,customer_id,device,country,route_or_destination,amount,payment_method,payment_status,payment_error_code,ticket_status,ticketing_error_code,ticketing_delay_minutes,refund_requested,refund_status,refund_reason,refund_amount,is_booking,is_payment_success,is_payment_failed,is_ticket_issued,is_ticket_failed,is_refunded,revenue_at_risk
BKG000000704,828458,desktop,0,20736,232.54,credit_card,failed,PAYMENT_PROVIDER_ERROR,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,232.54
BKG000000705,313984,desktop,66,12812,105.86,debit_card,success,NONE,issued,NONE,22.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000706,432829,desktop,93,23718,326.4,debit_card,success,NONE,issued,NONE,40.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000707,972304,mobile,205,8250,773.0,paypal,success,NONE,issued,NONE,40.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000708,537008,desktop,30,12839,474.51,credit_card,success,NONE,issued,NONE,24.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000709,717157,desktop,66,11938,1458.22,bank_transfer,success,NONE,issued,NONE,32.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000710,717157,desktop,66,11938,1733.16,paypal,success,NONE,issued,NONE,41.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000711,488761,desktop,66,26235,95.19,credit_card,success,NONE,issued,NONE,33.0,True,approved,customer_cancelled,95.19,1,1,0,1,0,1,95.19
BKG000000712,592897,desktop,66,7158,533.71,credit_card,success,NONE,issued,NONE,37.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000713,1130207,desktop,66,25057,210.25,bank_transfer,success,NONE,issued,NONE,34.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000714,860917,desktop,66,8214,180.27,debit_card,success,NONE,issued,NONE,7.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000715,104331,desktop,194,6573,443.59,credit_card,success,NONE,issued,NONE,28.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000716,213302,desktop,46,8800,204.1,bank_transfer,success,NONE,issued,NONE,35.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000717,132988,desktop,205,44220,1468.22,credit_card,failed,CARD_DECLINED,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,1468.22
BKG000000718,108081,desktop,66,45093,264.0,debit_card,success,NONE,issued,NONE,4.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000719,1182373,desktop,115,8822,259.63,credit_card,success,NONE,issued,NONE,859.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000720,913556,desktop,66,25703,251.5,debit_card,success,NONE,issued,NONE,33.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000721,750411,desktop,205,21059,986.14,debit_card,success,NONE,issued,NONE,24.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000722,631572,desktop,205,8857,406.23,google_pay,success,NONE,issued,NONE,20.0,True,approved,customer_cancelled,406.23,1,1,0,1,0,1,406.23
BKG000000723,285349,mobile,66,8250,454.54,paypal,success,NONE,issued,NONE,22.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000724,1012817,mobile,179,8791,1458.11,google_pay,success,NONE,pending,TICKETING_TIMEOUT,38.0,False,not_requested,not_requested,0.0,1,1,0,0,0,0,0.0
BKG000000725,1001896,desktop,195,19417,82.0,credit_card,success,NONE,issued,NONE,42.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000726,545551,desktop,66,8846,267.92,google_pay,success,NONE,issued,NONE,25.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000727,722935,desktop,1,11643,749.38,google_pay,success,NONE,issued,NONE,35.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000728,1182606,mobile,66,13094,138.47,credit_card,failed,PAYMENT_PROVIDER_ERROR,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,138.47
BKG000000729,805875,desktop,66,11208,774.05,credit_card,success,NONE,issued,NONE,14.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000730,986909,desktop,66,12189,227.86,credit_card,success,NONE,issued,NONE,37.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000731,72431,desktop,66,11917,369.73,credit_card,success,NONE,issued,NONE,14.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000732,520209,desktop,66,4513,216.64,credit_card,success,NONE,issued,NONE,6.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000733,736972,desktop,93,12603,106.75,credit_card,success,NONE,issued,NONE,4.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000734,119253,desktop,66,8277,416.59,paypal,success,NONE,issued,NONE,27.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000735,547639,desktop,66,8271,222.28,google_pay,success,NONE,issued,NONE,40.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000736,547639,desktop,66,8271,228.68,debit_card,success,NONE,issued,NONE,42.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000737,838307,desktop,191,8290,356.95,debit_card,success,NONE,issued,NONE,8.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000738,1089145,desktop,66,26370,243.64,credit_card,success,NONE,issued,NONE,24.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000739,790909,desktop,3,51776,500.47,apple_pay,success,NONE,issued,NONE,25.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000740,675685,mobile,205,6209,342.9,google_pay,success,NONE,pending,AIRLINE_CONFIRMATION_FAILED,13.0,False,not_requested,not_requested,0.0,1,1,0,0,0,0,0.0
BKG000000741,294617,desktop,69,226,204.58,apple_pay,success,NONE,issued,NONE,23.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000742,1179746,desktop,3,8213,379.3,credit_card,success,NONE,issued,NONE,44.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000743,516796,desktop,66,24471,572.61,apple_pay,success,NONE,issued,NONE,35.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000744,643330,desktop,77,8220,565.55,credit_card,success,NONE,issued,NONE,693.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000745,429867,desktop,66,438,162.76,paypal,failed,CARD_DECLINED,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,162.76
BKG000000746,1115378,desktop,66,8216,507.97,credit_card,success,NONE,issued,NONE,286.0,True,approved,duplicate_booking,507.97,1,1,0,1,0,1,507.97
BKG000000747,1173749,desktop,3,8747,2073.44,apple_pay,success,NONE,issued,NONE,14.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000748,627793,desktop,23,1398,263.33,apple_pay,success,NONE,issued,NONE,36.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000749,59167,desktop,69,33651,862.12,debit_card,success,NONE,issued,NONE,9.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000750,527148,mobile,69,23507,119.97,paypal,success,NONE,issued,NONE,8.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000751,411894,mobile,66,21082,170.87,google_pay,success,NONE,issued,NONE,11.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000752,1085230,desktop,66,8278,438.73,debit_card,success,NONE,issued,NONE,39.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000753,1056025,desktop,1,8263,565.5,google_pay,success,NONE,issued,NONE,14.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000754,815153,desktop,66,8267,958.91,google_pay,success,NONE,issued,NONE,17.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000755,466860,desktop,69,12209,249.97,google_pay,failed,INSUFFICIENT_FUNDS,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,249.97
BKG000000756,868959,mobile,152,13436,2043.55,debit_card,success,NONE,issued,NONE,43.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000757,639328,desktop,205,23565,83.55,apple_pay,success,NONE,issued,NONE,42.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000758,1050307,desktop,66,12602,357.54,google_pay,success,NONE,issued,NONE,41.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000759,1187284,desktop,231,8818,527.27,credit_card,success,NONE,issued,NONE,33.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000760,206175,desktop,66,27565,173.79,paypal,success,NONE,issued,NONE,18.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000761,1064352,desktop,205,8281,574.91,credit_card,success,NONE,issued,NONE,40.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000762,264825,desktop,215,6249,122.59,credit_card,success,NONE,issued,NONE,10.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000763,484905,desktop,66,27013,230.65,google_pay,success,NONE,issued,NONE,20.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000764,82363,desktop,77,12181,238.13,debit_card,success,NONE,issued,NONE,1114.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000765,893597,desktop,66,26987,529.24,debit_card,success,NONE,issued,NONE,21.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000766,68443,desktop,205,8253,1008.42,credit_card,success,NONE,issued,NONE,34.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000767,588984,desktop,66,7635,425.52,paypal,success,NONE,issued,NONE,16.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000768,301767,desktop,66,8250,738.49,credit_card,success,NONE,issued,NONE,33.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000769,245378,desktop,66,8262,322.42,credit_card,success,NONE,issued,NONE,25.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000770,180008,desktop,66,8235,331.28,google_pay,success,NONE,pending,TICKETING_TIMEOUT,17.0,False,not_requested,not_requested,0.0,1,1,0,0,0,0,0.0
BKG000000771,708538,mobile,66,9927,559.68,credit_card,success,NONE,issued,NONE,9.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000772,544107,desktop,46,21428,122.72,paypal,success,NONE,issued,NONE,4.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000773,594704,mobile,66,12264,125.5,bank_transfer,success,NONE,issued,NONE,35.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000774,1018737,desktop,205,12270,193.68,paypal,success,NONE,issued,NONE,22.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000775,355760,desktop,66,22955,279.82,debit_card,success,NONE,issued,NONE,1285.0,True,approved,customer_cancelled,279.82,1,1,0,1,0,1,279.82
BKG000000776,995947,mobile,66,5208,234.62,apple_pay,success,NONE,failed,TICKETING_TIMEOUT,3.0,False,not_requested,not_requested,0.0,1,1,0,0,1,0,234.62
BKG000000777,605630,desktop,66,8273,1023.21,debit_card,success,NONE,issued,NONE,11.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000778,533415,desktop,205,11940,217.78,bank_transfer,success,NONE,issued,NONE,36.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000779,825762,mobile,66,8279,507.37,debit_card,success,NONE,issued,NONE,34.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000780,1100727,desktop,156,22943,274.0,paypal,success,NONE,issued,NONE,11.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000781,266203,mobile,66,54563,924.67,paypal,success,NONE,issued,NONE,14.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000782,457732,desktop,66,62321,120.72,credit_card,success,NONE,issued,NONE,37.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000783,1060789,desktop,205,8252,522.53,credit_card,success,NONE,issued,NONE,13.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000784,1154287,desktop,3,8818,166.0,apple_pay,success,NONE,pending,TICKETING_TIMEOUT,5.0,False,not_requested,not_requested,0.0,1,1,0,0,0,0,0.0
BKG000000785,251803,desktop,3,12682,144.83,credit_card,success,NONE,issued,NONE,43.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000786,530680,desktop,205,5792,480.19,paypal,success,NONE,issued,NONE,33.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000787,1132890,desktop,66,14881,90.0,debit_card,success,NONE,issued,NONE,16.0,True,approved,airline_schedule_change,90.0,1,1,0,1,0,1,90.0
BKG000000788,223238,desktop,3,8282,315.08,credit_card,success,NONE,issued,NONE,22.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000789,248783,desktop,3,8279,231.6,paypal,success,NONE,issued,NONE,32.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000790,656806,desktop,66,1016,1788.76,google_pay,success,NONE,issued,NONE,9.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000791,304538,desktop,66,17918,661.82,credit_card,success,NONE,issued,NONE,40.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000792,847921,desktop,66,25587,523.22,debit_card,success,NONE,issued,NONE,36.0,True,approved,customer_cancelled,523.22,1,1,0,1,0,1,523.22
BKG000000793,30155,desktop,66,8267,488.85,credit_card,success,NONE,issued,NONE,10.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000794,415320,desktop,66,8834,501.91,credit_card,failed,3DS_FAILED,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,501.91
BKG000000795,604327,desktop,66,14875,249.12,debit_card,success,NONE,issued,NONE,20.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000796,622497,desktop,195,24919,1552.44,paypal,success,NONE,issued,NONE,29.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000797,839772,desktop,80,24605,751.78,paypal,success,NONE,issued,NONE,12.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000798,250817,desktop,209,12225,1803.66,bank_transfer,success,NONE,issued,NONE,20.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000799,381479,desktop,66,8276,245.68,credit_card,success,NONE,issued,NONE,22.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000800,858962,desktop,66,12004,1179.7,debit_card,success,NONE,issued,NONE,40.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000801,340233,mobile,54,12257,160.99,debit_card,failed,3DS_FAILED,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,160.99
BKG000000802,183194,desktop,66,22428,563.27,apple_pay,success,NONE,issued,NONE,9.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000803,723925,desktop,69,8224,801.15,credit_card,success,NONE,issued,NONE,9.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000804,1069344,desktop,23,4266,210.98,credit_card,success,NONE,issued,NONE,22.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000805,1069344,desktop,23,4266,238.56,credit_card,success,NONE,issued,NONE,37.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000806,535401,desktop,66,8219,264.84,google_pay,success,NONE,issued,NONE,23.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000807,486379,desktop,69,21527,310.65,google_pay,success,NONE,issued,NONE,37.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000808,1008458,desktop,205,1901,156.11,debit_card,success,NONE,issued,NONE,992.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000809,163041,desktop,215,12682,135.57,credit_card,success,NONE,issued,NONE,44.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000810,791770,desktop,66,12603,231.51,apple_pay,success,NONE,pending,TICKETING_TIMEOUT,36.0,False,not_requested,not_requested,0.0,1,1,0,0,0,0,0.0
BKG000000811,295289,mobile,66,23590,231.95,debit_card,success,NONE,issued,NONE,38.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000812,564498,desktop,195,15271,435.14,credit_card,success,NONE,issued,NONE,12.0,True,approved,airline_schedule_change,435.14,1,1,0,1,0,1,435.14
BKG000000813,557216,mobile,66,8253,106.4,google_pay,success,NONE,issued,NONE,40.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000814,714896,desktop,66,8834,277.5,credit_card,failed,AUTH_TIMEOUT,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,277.5
BKG000000815,105324,desktop,66,44509,368.2,debit_card,success,NONE,issued,NONE,19.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000816,877963,desktop,66,34302,136.74,paypal,success,NONE,issued,NONE,14.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000817,666572,mobile,66,12576,195.88,debit_card,success,NONE,issued,NONE,12.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000818,1144685,mobile,119,8259,211.98,credit_card,success,NONE,issued,NONE,24.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000819,868488,desktop,205,8745,493.31,google_pay,failed,AUTH_TIMEOUT,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,493.31
BKG000000820,384802,desktop,66,8250,434.18,google_pay,success,NONE,issued,NONE,9.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000821,91657,mobile,215,1114,220.34,credit_card,success,NONE,issued,NONE,14.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000822,76022,desktop,66,18774,700.59,apple_pay,success,NONE,failed,AIRLINE_CONFIRMATION_FAILED,27.0,False,not_requested,not_requested,0.0,1,1,0,0,1,0,700.59
BKG000000823,170166,desktop,66,3322,283.78,credit_card,success,NONE,issued,NONE,18.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000824,1009558,mobile,66,11647,126.13,debit_card,success,NONE,issued,NONE,39.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000825,1132332,desktop,80,26400,221.2,google_pay,success,NONE,issued,NONE,3.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000826,786355,mobile,1,8788,789.47,paypal,success,NONE,issued,NONE,40.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000827,680494,desktop,66,25376,1068.13,paypal,success,NONE,issued,NONE,14.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000828,2956,desktop,66,12257,196.83,credit_card,success,NONE,issued,NONE,42.0,True,rejected,duplicate_booking,0.0,1,1,0,1,0,1,0.0
BKG000000829,737315,desktop,205,14875,173.01,paypal,success,NONE,issued,NONE,42.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000830,750048,desktop,93,28610,988.4,credit_card,success,NONE,issued,NONE,4.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000831,1170018,desktop,3,23284,611.09,bank_transfer,success,NONE,issued,NONE,28.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000832,695697,desktop,24,40262,124.3,paypal,success,NONE,issued,NONE,18.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000833,536032,desktop,3,32496,385.83,credit_card,success,NONE,issued,NONE,41.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000834,762396,desktop,66,11358,146.52,google_pay,failed,INSUFFICIENT_FUNDS,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,146.52
BKG000000835,270935,desktop,66,8809,235.96,credit_card,success,NONE,issued,NONE,44.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000836,463177,desktop,3,20327,227.7,bank_transfer,success,NONE,issued,NONE,35.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000837,222712,desktop,66,41549,264.19,debit_card,success,NONE,issued,NONE,32.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000838,508038,mobile,66,24695,834.46,google_pay,success,NONE,issued,NONE,33.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000839,209770,desktop,133,55208,275.21,debit_card,success,NONE,issued,NONE,41.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000840,132138,desktop,66,12149,146.8,credit_card,success,NONE,issued,NONE,29.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000841,37527,mobile,66,28057,1078.88,google_pay,success,NONE,pending,INVENTORY_MISMATCH,45.0,False,not_requested,not_requested,0.0,1,1,0,0,0,0,0.0
BKG000000842,1162982,desktop,1,23927,265.37,credit_card,success,NONE,issued,NONE,26.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000843,1173676,desktop,66,26987,140.54,credit_card,success,NONE,issued,NONE,13.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000844,875086,desktop,66,23493,254.67,paypal,success,NONE,issued,NONE,31.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000845,528686,desktop,205,11922,110.92,credit_card,success,NONE,issued,NONE,11.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000846,178120,desktop,66,12756,418.18,debit_card,success,NONE,issued,NONE,11.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000847,1167390,desktop,46,8224,158.3,credit_card,success,NONE,issued,NONE,9.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000848,1025109,desktop,66,13094,448.81,credit_card,success,NONE,issued,NONE,28.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000849,157201,desktop,66,12291,209.12,apple_pay,success,NONE,issued,NONE,1380.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000850,47043,mobile,66,11854,507.61,paypal,success,NONE,issued,NONE,38.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
